period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate,year,month,quarter,month_sin,month_cos,lag_1,lag_3,lag_6,lag_12,rolling_mean_3,rolling_mean_6,rolling_std_3
2024-06-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5113,0,973,1665,0,0,313,31,1181,0,0,280,Monthly-AE-June-2024.csv,355.0,0.0,37.0,89.0,0.0,0.0,6086,392.0,1665,89.0,344,1461,0.2735787052251068,0.2270408163265306,0.2400591521524811,2024,6,2,1.2246467991473532e-16,-1.0,6189.0,5686.0,5596.0,5884.0,5820.333333333333,5679.166666666667,323.16610795894485
2024-07-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5111,0,1025,1591,0,0,377,39,1130,0,0,312,Monthly-AE-July-2024-revised.csv,303.0,0.0,33.0,65.0,0.0,0.0,6136,336.0,1591,65.0,416,1442,0.2592894393741851,0.1934523809523809,0.235006518904824,2024,7,3,-0.4999999999999997,-0.8660254037844388,6086.0,5586.0,5728.0,5796.0,5953.666666666667,5760.833333333333,322.546637454698
2024-08-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4834,0,1047,1229,0,0,212,4,1055,0,0,240,Monthly-AE-August-2024.csv,294.0,0.0,32.0,40.0,0.0,0.0,5881,326.0,1229,40.0,216,1295,0.2089780649549396,0.1226993865030674,0.2202006461486141,2024,8,3,-0.8660254037844384,-0.5000000000000004,6136.0,6189.0,5290.0,5576.0,6137.0,5828.833333333333,51.50728103869361
2024-09-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5056,0,1016,1506,0,0,135,3,1095,0,0,278,Monthly-AE-September-2024.csv,358.0,0.0,28.0,76.0,0.0,0.0,6072,386.0,1506,76.0,138,1373,0.2480237154150197,0.1968911917098445,0.2261198945981554,2024,9,3,-1.0,-1.8369701987210297e-16,5881.0,6086.0,5686.0,5743.0,6034.333333333333,5927.333333333333,135.12340039139139
2024-10-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5070,0,900,1663,0,0,430,52,1145,0,0,331,Monthly-AE-October-2024-revised.csv,330.0,0.0,15.0,76.0,0.0,0.0,5970,345.0,1663,76.0,482,1476,0.2785594639865996,0.2202898550724637,0.2472361809045226,2024,10,4,-0.8660254037844386,0.5000000000000001,6072.0,6136.0,5586.0,5618.0,6029.666666666667,5991.666666666667,132.66624790553266
2024-11-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5062,0,889,1889,0,1,406,96,1131,0,0,328,Monthly-AE-November-2024-revised.csv,351.0,0.0,19.0,90.0,0.0,0.0,5951,370.0,1890,90.0,502,1459,0.3175936817341623,0.2432432432432432,0.2451688791799697,2024,11,4,-0.5000000000000004,0.8660254037844384,5970.0,5881.0,6189.0,5413.0,5974.333333333333,6055.666666666667,95.57370628646912
2024-12-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5167,0,839,1999,0,0,436,108,1177,0,0,283,Monthly-AE-December-2024.csv,414.0,0.0,31.0,98.0,0.0,0.0,6006,445.0,1999,98.0,544,1460,0.3328338328338328,0.2202247191011236,0.2430902430902431,2024,12,4,-2.4492935982947064e-16,1.0,5951.0,6072.0,6086.0,5596.0,5997.666666666667,6016.0,65.07175526549365
2025-01-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4739,0,836,1550,0,0,460,90,1173,0,0,289,Monthly-AE-January-2025.csv,361.0,0.0,42.0,78.0,0.0,0.0,5575,403.0,1550,78.0,550,1462,0.2780269058295964,0.1935483870967742,0.2622421524663677,2025,1,1,0.49999999999999994,0.8660254037844387,6006.0,5970.0,6136.0,5728.0,5975.666666666667,6002.666666666667,27.934447074039422
2025-02-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4435,0,792,1388,0,1,206,10,1026,0,0,285,Monthly-AE-February-2025-revised.csv,290.0,0.0,16.0,56.0,0.0,0.0,5227,306.0,1389,56.0,216,1311,0.2657356035967094,0.1830065359477124,0.2508130859001339,2025,2,1,0.8660254037844386,0.5000000000000001,5575.0,5951.0,5881.0,5290.0,5844.0,5909.166666666667,234.57834512162236
2025-03-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5137,0,993,1314,0,1,386,23,1150,0,0,315,Monthly-AE-March-2025.csv,354.0,0.0,21.0,57.0,0.0,0.0,6130,375.0,1315,57.0,409,1465,0.2145187601957585,0.152,0.2389885807504078,2025,3,1,1.0,6.123233995736766e-17,5227.0,6006.0,6072.0,5686.0,5602.666666666667,5800.166666666667,390.2362532278778
2025-04-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4918,0,969,1081,0,1,185,2,1095,0,0,264,April-2025-CSV-revised.csv,302.0,0.0,32.0,63.0,0.0,0.0,5887,334.0,1082,63.0,187,1359,0.183794802106336,0.1886227544910179,0.2308476303720061,2025,4,2,0.8660254037844387,-0.4999999999999998,6130.0,5575.0,5970.0,5586.0,5644.0,5809.833333333333,455.43715263469574
2025-05-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5246,0,1090,1393,0,0,170,15,1107,0,0,302,May-2025-CSV-revised.csv,363.0,0.0,30.0,80.0,0.0,0.0,6336,393.0,1393,80.0,185,1409,0.2198547979797979,0.2035623409669211,0.2223800505050505,2025,5,2,0.49999999999999994,-0.8660254037844387,5887.0,5227.0,5951.0,6189.0,5748.0,5796.0,467.2718694721512
2025-06-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5412,0,1105,1498,0,0,165,5,1187,0,0,292,June-2025-CSV-revised.csv,372.0,0.0,14.0,88.0,0.0,0.0,6517,386.0,1498,88.0,170,1479,0.229860365198711,0.2279792746113989,0.2269449133036673,2025,6,2,1.2246467991473532e-16,-1.0,6336.0,6130.0,6006.0,6086.0,6117.666666666667,5860.166666666667,224.75393952794778
2025-07-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5442,0,1184,1319,0,0,103,0,1180,0,0,277,July-2025-CSV-revised.csv,391.0,0.0,19.0,78.0,0.0,0.0,6626,410.0,1319,78.0,103,1457,0.1990642921823121,0.1902439024390244,0.2198913371566556,2025,7,3,-0.4999999999999997,-0.8660254037844388,6517.0,5887.0,5575.0,6136.0,6246.666666666667,5945.333333333333,324.36142392912933
2025-08-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5031,0,1100,1103,0,0,95,0,1141,0,0,246,August-2025-CSV-revised.csv,377.0,0.0,27.0,65.0,0.0,0.0,6131,404.0,1103,65.0,95,1387,0.1799053987930191,0.1608910891089109,0.2262273691078127,2025,8,3,-0.8660254037844384,-0.5000000000000004,6626.0,6336.0,5227.0,5881.0,6493.0,6120.5,146.48208081536436
2025-09-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5219,0,1039,1416,0,0,58,0,1138,0,0,307,September-2025-CSV-revised.csv,359.0,0.0,21.0,79.0,0.0,0.0,6258,380.0,1416,79.0,58,1445,0.2262703739213806,0.2078947368421052,0.2309044423138382,2025,9,3,-1.0,-1.8369701987210297e-16,6131.0,6517.0,6130.0,6072.0,6424.666666666667,6271.166666666667,260.09677686071456
2025-10-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5321,0,1063,1651,0,2,135,6,1199,0,0,326,October-2025-CSV-hg6dl.csv,327.0,0.0,25.0,88.0,0.0,0.0,6384,352.0,1653,88.0,141,1525,0.2589285714285714,0.25,0.2388784461152882,2025,10,4,-0.8660254037844386,0.5000000000000001,6258.0,6626.0,5887.0,5970.0,6338.333333333333,6292.5,257.09207170454
2025-11-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5283,0,1441,1894,0,0,145,4,1221,0,0,309,November-2025-CSV-G9pr3.csv,437.0,0.0,23.0,126.0,0.0,0.0,6724,460.0,1894,126.0,149,1530,0.2816775728732897,0.2739130434782608,0.2275431290898275,2025,11,4,-0.5000000000000004,0.8660254037844384,6384.0,6131.0,6336.0,5951.0,6257.666666666667,6375.333333333333,126.50032938033104
2025-12-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5262,0,1353,1825,0,0,159,6,1226,0,0,293,December-2025-CSV-K7F4Sp.csv,304.0,0.0,17.0,66.0,0.0,0.0,6615,321.0,1825,66.0,165,1519,0.2758881330309902,0.205607476635514,0.2296296296296296,2025,12,4,-2.4492935982947064e-16,1.0,6724.0,6258.0,6517.0,6006.0,6455.333333333333,6440.0,241.05047880751508
2026-01-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5166,0,1288,1844,0,2,422,43,1168,0,0,325,January-2026-CSV-S6H81b.csv,268.0,0.0,17.0,64.0,0.0,0.0,6454,285.0,1846,64.0,465,1493,0.286024171056709,0.2245614035087719,0.2313294081189959,2026,1,1,0.49999999999999994,0.8660254037844387,6615.0,6384.0,6626.0,5575.0,6574.333333333333,6456.333333333333,173.6097155499436
2026-02-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4569,0,1292,1375,0,1,254,12,1018,0,0,305,February-2026-CSV-Dl8t54.csv,232.0,0.0,27.0,49.0,0.0,0.0,5861,259.0,1376,49.0,266,1323,0.2347722231701074,0.1891891891891892,0.2257293977137007,2026,2,1,0.8660254037844386,0.5000000000000001,6454.0,6724.0,6131.0,5227.0,6597.666666666667,6427.666666666667,135.83200408347219
2021-04-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5733,300,3,874,0,0,0,0,1393,0,0,468,April-2021-revised-120522-ABC456.csv,0.0,0.0,0.0,0.0,0.0,0.0,6036,0.0,874,0.0,0,1861,0.1447978793903247,0.0,0.3083167660702452,2021,4,2,0.8660254037844387,-0.4999999999999998,5454.0,4387.0,4982.0,3142.0,4650.666666666667,4660.5,709.2618228364847
2021-05-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6061,332,7,1066,0,0,0,0,1585,0,0,523,May-2021-revised-120522-DEF678.csv,0.0,0.0,0.0,0.0,0.0,0.0,6400,0.0,1066,0.0,0,2108,0.1665625,0.0,0.329375,2021,5,2,0.49999999999999994,-0.8660254037844387,6036.0,4111.0,4376.0,4121.0,5200.333333333333,4836.166666666667,987.2519097643384
2021-06-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6302,4,358,1480,0,0,1,0,1531,0,0,574,June-2021-revised-120522-GHI999.csv,0.0,0.0,0.0,0.0,0.0,0.0,6664,0.0,1480,0.0,1,2105,0.2220888355342136,0.0,0.315876350540216,2021,6,2,1.2246467991473532e-16,-1.0,6400.0,5454.0,4653.0,4532.0,5963.333333333333,5173.5,477.16803469357995
2021-07-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6546,22,327,1926,0,0,0,0,1634,0,0,556,July-2021-revised-120522-CBA304.csv,0.0,0.0,0.0,0.0,0.0,0.0,6895,0.0,1926,0.0,0,2190,0.2793328498912255,0.0,0.3176214648295866,2021,7,3,-0.4999999999999997,-0.8660254037844388,6664.0,6036.0,4387.0,5041.0,6366.666666666667,5508.666666666667,315.3241718189926
2021-08-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5448,302,13,1577,0,0,0,0,1529,0,0,461,August-2021-revised-120522-CCC324.csv,442.0,0.0,0.0,129.0,0.0,0.0,5763,442.0,1577,129.0,0,1990,0.273642200242929,0.2918552036199095,0.3453062640985598,2021,8,3,-0.8660254037844384,-0.5000000000000004,6895.0,6400.0,4111.0,5256.0,6653.0,5926.666666666667,247.68326548234984
2021-09-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5594,304,16,1686,0,0,1,0,1414,0,0,523,September-2021-revised-120522-TSU879.csv,402.0,0.0,0.0,0.0,0.0,0.0,5914,402.0,1686,0.0,1,1937,0.2850862360500507,0.0,0.3275278998985458,2021,9,3,-1.0,-1.8369701987210297e-16,5763.0,6664.0,5454.0,5232.0,6440.666666666667,6202.0,598.1340429480115
2021-10-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5963,288,13,2061,0,0,0,0,1615,0,0,580,October-2021-revised-120522-aaa111.csv,154.0,0.0,0.0,0.0,0.0,0.0,6264,154.0,2061,0.0,0,2195,0.3290229885057471,0.0,0.3504150702426564,2021,10,4,-0.8660254037844386,0.5000000000000001,5914.0,6895.0,6036.0,4982.0,6190.666666666667,6278.666666666667,614.6253601449697
2021-11-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5693,302,32,2223,0,0,1,0,1521,0,0,563,November-2021-revised-120522-CDE131.csv,134.0,0.0,0.0,0.0,0.0,0.0,6027,134.0,2223,0.0,1,2084,0.368840219014435,0.0,0.3457773353243736,2021,11,4,-0.5000000000000004,0.8660254037844384,6264.0,5763.0,6400.0,4376.0,5980.333333333333,6316.666666666667,257.0025940206323
2021-12-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5439,281,35,2238,0,0,0,0,1503,0,0,533,December-2021-revised-120522-abc323.csv,207.0,0.0,0.0,0.0,0.0,0.0,5755,207.0,2238,0.0,0,2036,0.388879235447437,0.0,0.3537793223284101,2021,12,4,-2.4492935982947064e-16,1.0,6027.0,5914.0,6664.0,4653.0,6068.333333333333,6254.5,178.62344004450807
2022-01-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5265,279,10,2108,0,0,4,0,1429,0,0,535,January-2022-revised-120522-bbb333.csv,168.0,0.0,0.0,0.0,0.0,0.0,5554,168.0,2108,0.0,4,1964,0.3795462729564278,0.0,0.3536190133237306,2022,1,1,0.49999999999999994,0.8660254037844387,5755.0,6264.0,6895.0,4387.0,6015.333333333333,6103.0,254.70047768572
2022-02-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5079,269,0,2069,0,0,2,2,1376,0,0,501,February-2022-revised-120522-cag124.csv,154.0,0.0,0.0,0.0,0.0,0.0,5348,154.0,2069,0.0,4,1877,0.3868735976065819,0.0,0.3509723261032161,2022,2,1,0.8660254037844386,0.5000000000000001,5554.0,6027.0,5763.0,4111.0,5778.666666666667,5879.5,237.3864640903814
2022-03-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6302,20,310,2410,0,0,2,11,1626,0,0,569,March-2022-revised-120522-cab316.csv,185.0,0.0,0.0,0.0,0.0,0.0,6632,185.0,2410,0.0,13,2195,0.3633896260554885,0.0,0.3309710494571773,2022,3,1,1.0,6.123233995736766e-17,5348.0,5755.0,5914.0,5454.0,5552.333333333333,5810.333333333333,203.50511869074438
2022-04-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5641,237,19,2452,0,0,1,0,1456,0,0,500,April-2022-revised-130624-F4scP.csv,209.0,0.0,0.0,0.0,0.0,0.0,5897,209.0,2452,0.0,1,1956,0.4158046464303883,0.0,0.3316940817364762,2022,4,2,0.8660254037844387,-0.4999999999999998,6632.0,5554.0,6264.0,6036.0,5844.666666666667,5930.0,689.5863494395272
2022-05-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6212,300,9,2414,0,0,87,3,1546,0,0,563,May-2022-revised-110523-bbb222.csv,166.0,0.0,0.0,0.0,0.0,0.0,6521,166.0,2414,0.0,90,2109,0.3701886213770894,0.0,0.3234166538874405,2022,5,2,0.49999999999999994,-0.8660254037844387,5897.0,5348.0,6027.0,6400.0,5959.0,5868.833333333333,644.241414378182
2022-06-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6086,282,8,2444,0,0,191,1,1452,0,0,560,June-2022-revised-110523-ccc333.csv,195.0,0.0,0.0,0.0,0.0,0.0,6376,195.0,2444,0.0,192,2012,0.3833124215809285,0.0,0.3155583437892095,2022,6,2,1.2246467991473532e-16,-1.0,6521.0,6632.0,5755.0,6664.0,6350.0,5951.166666666667,396.2158502634648
2022-07-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5984,312,10,2803,0,0,271,10,2138,0,0,614,July-2022-revised-110523-ddd444.csv,404.0,0.0,0.0,0.0,0.0,0.0,6306,404.0,2803,0.0,281,2752,0.4444973041547732,0.0,0.4364097684744688,2022,7,3,-0.4999999999999997,-0.8660254037844388,6376.0,5897.0,5554.0,6895.0,6264.666666666667,6054.666666666667,326.55831536393873
2022-08-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5688,319,10,2510,0,0,280,4,1463,0,0,555,August-2022-revised-110523-eee555.csv,181.0,0.0,0.0,0.0,0.0,0.0,6017,181.0,2510,0.0,284,2018,0.4171514043543294,0.0,0.3353830812697357,2022,8,3,-0.8660254037844384,-0.5000000000000004,6306.0,6521.0,5348.0,5763.0,6401.0,6180.0,109.65856099730767
2022-09-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5273,280,8,2210,0,0,239,14,1503,0,0,560,September-2022-revised-110523-fff666.csv,370.0,0.0,0.0,0.0,0.0,0.0,5561,370.0,2210,0.0,253,2063,0.3974105376730804,0.0,0.3709764430857759,2022,9,3,-1.0,-1.8369701987210297e-16,6017.0,6376.0,6632.0,5914.0,6233.0,6291.5,190.30764566879662
2022-10-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5402,312,11,2670,0,0,314,8,1480,0,0,634,October-2022-revised-110523-ggg777.csv,453.0,0.0,0.0,0.0,0.0,0.0,5725,453.0,2670,0.0,322,2114,0.4663755458515284,0.0,0.3692576419213974,2022,10,4,-0.8660254037844386,0.5000000000000001,5561.0,6306.0,5897.0,6264.0,5961.333333333333,6113.0,375.6066204599348
2022-11-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5505,273,11,3010,0,0,410,8,1513,0,0,632,November-2022-revised-110523-hhh888.csv,436.0,0.0,0.0,0.0,0.0,0.0,5789,436.0,3010,0.0,418,2145,0.5199516324062878,0.0,0.3705303161167732,2022,11,4,-0.5000000000000004,0.8660254037844384,5725.0,6017.0,6521.0,6027.0,5767.666666666667,6084.333333333333,230.9747460943153
2022-12-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5784,244,14,3514,0,0,470,70,1609,0,0,603,December-2022-revised-110523-iii999.csv,424.0,0.0,0.0,0.0,0.0,0.0,6042,424.0,3514,0.0,540,2212,0.5815954981794108,0.0,0.3661039390930156,2022,12,4,-2.4492935982947064e-16,1.0,5789.0,5561.0,6376.0,5755.0,5691.666666666667,5962.333333333333,117.59818592705182
2023-01-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,4725,283,14,2355,0,0,217,79,1466,0,0,556,January-2023-revised-110523-jjj10a.csv,499.0,0.0,0.0,0.0,0.0,0.0,5022,499.0,2355,0.0,296,2022,0.468936678614098,0.0,0.4026284348864994,2023,1,1,0.49999999999999994,0.8660254037844387,6042.0,5725.0,6306.0,5554.0,5852.0,5906.666666666667,167.6275633659336
2023-02-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,4518,284,18,2337,0,0,223,0,1309,0,0,547,February-2023-revised-110523-kkk11b.csv,407.0,0.0,0.0,0.0,0.0,0.0,4820,407.0,2337,0.0,223,1856,0.4848547717842323,0.0,0.3850622406639004,2023,2,1,0.8660254037844386,0.5000000000000001,5022.0,5789.0,6017.0,5348.0,5617.666666666667,5692.666666666667,531.1462447700573
2023-03-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5141,301,6,2536,0,0,400,3,1462,0,0,624,March-2023-revised-110523-lll12c.csv,432.0,0.0,0.0,0.0,0.0,0.0,5448,432.0,2536,0.0,403,2086,0.4654919236417034,0.0,0.3828928046989721,2023,3,1,1.0,6.123233995736766e-17,4820.0,6042.0,5561.0,6632.0,5294.666666666667,5493.166666666667,655.0430011330049
2023-04-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,4972,243,11,2392,0,0,391,14,1354,0,0,479,April-2023-revised-130624-defv1.csv,441.0,0.0,0.0,0.0,0.0,0.0,5226,441.0,2392,0.0,405,1833,0.4577114427860697,0.0,0.3507462686567164,2023,4,2,0.8660254037844387,-0.4999999999999998,5448.0,5022.0,5725.0,5897.0,5096.666666666667,5474.333333333333,320.58904119344726
2023-05-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5727,322,4,2219,0,0,237,16,1445,0,0,599,May-2023-revised-130624-aaabbdd.csv,397.0,0.0,0.0,0.0,0.0,0.0,6053,397.0,2219,0.0,253,2044,0.3665950768214108,0.0,0.3376837931604163,2023,5,2,0.49999999999999994,-0.8660254037844387,5226.0,4820.0,5789.0,6521.0,5164.666666666667,5391.166666666667,318.4608819515104
2023-06-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5704,259,8,1956,0,0,140,0,1432,0,0,552,June-2023-revised-130624-ndcvf47.csv,378.0,0.0,0.0,0.0,0.0,0.0,5971,378.0,1956,0.0,140,1984,0.3275833193769887,0.0,0.3322726511472115,2023,6,2,1.2246467991473532e-16,-1.0,6053.0,5448.0,6042.0,6376.0,5575.666666666667,5435.166666666667,428.02608954751065
2023-07-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5756,328,12,2335,0,0,168,0,1457,0,0,608,July-2023-revised-130624-ign340.csv,424.0,0.0,0.0,0.0,0.0,0.0,6096,424.0,2335,0.0,168,2065,0.3830380577427821,0.0,0.338746719160105,2023,7,3,-0.4999999999999997,-0.8660254037844388,5971.0,5226.0,5022.0,6306.0,5750.0,5423.333333333333,455.64569568909593
2023-08-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5562,296,0,2592,0,0,290,0,1518,0,0,544,August-2023-revised-130624-ndx091.csv,397.0,0.0,0.0,0.0,0.0,0.0,5858,397.0,2592,0.0,290,2062,0.4424718333902356,0.0,0.3519972686923864,2023,8,3,-0.8660254037844384,-0.5000000000000004,6096.0,6053.0,4820.0,6017.0,6040.0,5602.333333333333,63.505905237231545
2023-09-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5473,281,10,2546,0,0,253,44,1394,0,0,534,September-2023-revised-130624-odh304.csv,426.0,0.0,0.0,0.0,0.0,0.0,5764,426.0,2546,0.0,297,1928,0.441707147814018,0.0,0.3344899375433726,2023,9,3,-1.0,-1.8369701987210297e-16,5858.0,5971.0,5448.0,5561.0,5975.0,5775.333333333333,119.05040949110689
2023-10-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5549,286,20,2832,0,0,408,142,1383,0,0,649,October-2023-revised-130624-nbe280.csv,490.0,0.0,0.0,0.0,0.0,0.0,5855,490.0,2832,0.0,550,2032,0.4836891545687447,0.0,0.3470538001707942,2023,10,4,-0.8660254037844386,0.5000000000000001,5764.0,6096.0,5226.0,5725.0,5906.0,5828.0,171.1256848050585
2023-11-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5400,266,10,3173,0,0,393,238,1450,0,0,601,November-2023-revised-130624-vmw208.csv,433.0,0.0,0.0,0.0,0.0,0.0,5676,433.0,3173,0.0,631,2051,0.5590204369274137,0.0,0.3613460183227625,2023,11,4,-0.5000000000000004,0.8660254037844384,5855.0,5858.0,6053.0,5789.0,5825.666666666667,5932.833333333333,53.42596122985116
2023-12-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5428,206,9,3174,0,0,475,143,1498,0,0,550,December-2023-revised-130624-nbe280.csv,548.0,0.0,0.0,0.0,0.0,0.0,5643,548.0,3174,0.0,618,2048,0.5624667729930888,0.0,0.3629275208222576,2023,12,4,-2.4492935982947064e-16,1.0,5676.0,5764.0,5971.0,6042.0,5765.0,5870.0,89.50418984606382
2024-01-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5592,247,18,3142,0,0,527,220,1550,0,0,584,January-2024-revised-130624-ddff.csv,521.0,0.0,0.0,0.0,0.0,0.0,5857,521.0,3142,0.0,747,2134,0.5364521085880143,0.0,0.3643503500085367,2024,1,1,0.49999999999999994,0.8660254037844387,5643.0,5855.0,6096.0,5022.0,5724.666666666667,5815.333333333333,114.0716149326097
