period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate
2025-12-01,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,993,0,0,1,0,0,0,0,0,0,December-2025-CSV-K7F4Sp.csv,0.0,0.0,0.0,0.0,0.0,0.0,993,0.0,1,0.0,0,0,0.0010070493454179255,0.0,0.0
2026-01-01,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,1052,0,0,2,0,0,0,0,0,0,January-2026-CSV-S6H81b.csv,0.0,0.0,0.0,0.0,0.0,0.0,1052,0.0,2,0.0,0,0,0.0019011406844106464,0.0,0.0
2026-02-01,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,989,0,0,1,0,0,0,0,0,0,February-2026-CSV-Dl8t54.csv,0.0,0.0,0.0,0.0,0.0,0.0,989,0.0,1,0.0,0,0,0.0010111223458038423,0.0,0.0
2020-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,6807,0,2230,970,0,12,139,0,2590,0,0,684,April-2020-revised-260421-abc123.csv,0.0,0.0,0.0,0.0,0.0,0.0,9037,0.0,982,0.0,139,3274,0.10866437977204825,0.0,0.3622883700343034
2020-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,8962,0,3299,1385,0,18,179,0,3292,0,0,851,May-2020-revised-260421-de345.csv,0.0,0.0,0.0,0.0,0.0,0.0,12261,0.0,1403,0.0,179,4143,0.11442786069651742,0.0,0.3379006606312699
2020-06-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,8893,0,4165,1600,0,51,221,0,3336,0,0,969,June-2020-revised-260421-df453.csv,0.0,0.0,0.0,0.0,0.0,0.0,13058,0.0,1651,0.0,221,4305,0.12643590136314903,0.0,0.3296829529790167
2020-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9263,0,5982,2490,0,198,627,0,3578,0,0,953,July-2020-revised-270421-cd305.csv,0.0,0.0,0.0,0.0,0.0,0.0,15245,0.0,2688,0.0,627,4531,0.17632010495244343,0.0,0.297212200721548
2020-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9621,0,7099,3403,0,198,874,0,3561,0,0,885,August-2020-revised-270421-gh920.csv,2.0,0.0,11.0,0.0,0.0,0.0,16720,13.0,3601,0.0,874,4446,0.21537081339712918,0.0,0.26590909090909093
2020-09-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9180,0,6775,3744,0,201,1234,0,3512,0,0,1048,September-2020-revised-270421-jh930.csv,0.0,0.0,0.0,0.0,0.0,0.0,15955,0.0,3945,0.0,1234,4560,0.24725791287997492,0.0,0.28580382325289877
2020-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9155,0,6474,3927,0,125,1322,2,3580,0,0,1033,October-2020-revised-270421-dr302.csv,0.0,0.0,0.0,0.0,0.0,0.0,15629,0.0,4052,0.0,1324,4613,0.2592616290229701,0.0,0.2951564399513725
2020-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,7745,0,5773,3563,0,117,1423,10,2989,0,0,965,November-2020-revised-270421-fr452.csv,0.0,0.0,0.0,0.0,0.0,0.0,13518,0.0,3680,0.0,1433,3954,0.2722296197662376,0.0,0.2924988903683977
2020-12-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,7873,0,5679,3903,0,90,1385,39,3046,0,0,907,December-2020-revised-270421-fd675.csv,1.0,0.0,0.0,0.0,0.0,0.0,13552,1.0,3993,0.0,1424,3953,0.29464285714285715,0.0,0.2916912632821724
2021-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,7522,0,5344,3610,0,69,1300,36,3083,0,0,882,January-2021-revised-280421-er231.csv,2.0,0.0,0.0,0.0,0.0,0.0,12866,2.0,3679,0.0,1336,3965,0.2859474584175346,0.0,0.3081765894605938
2021-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,6795,0,5564,3207,0,150,1195,8,2768,0,0,911,February-2021-revised-280421-df123.csv,0.0,0.0,0.0,0.0,0.0,0.0,12359,0.0,3357,0.0,1203,3679,0.2716239177927017,0.0,0.29767780564770613
2021-03-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,8343,0,7290,3973,0,408,1254,0,3300,0,0,1047,March-2021-revised-280421-ce435.csv,0.0,0.0,0.0,0.0,0.0,0.0,15633,0.0,4381,0.0,1254,4347,0.28024051685537005,0.0,0.27806563039723664
2021-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,8449,0,8434,3996,0,355,1199,2,3338,0,0,1005,April-2021-revised-120522-ABC456.csv,0.0,0.0,0.0,0.0,0.0,0.0,16883,0.0,4351,0.0,1201,4343,0.25771486110288455,0.0,0.2572410116685423
2021-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9274,0,9943,4634,0,653,1220,1,3689,0,0,1069,May-2021-revised-120522-DEF678.csv,51.0,0.0,0.0,0.0,0.0,0.0,19217,51.0,5287,0.0,1221,4758,0.27512098662642454,0.0,0.2475932767861789
2021-06-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9241,0,9923,4706,0,903,1432,1,3682,0,0,1141,June-2021-revised-120522-GHI999.csv,38.0,0.0,0.0,10.0,0.0,0.0,19164,38.0,5609,10.0,1433,4823,0.29268419954080566,0.2631578947368421,0.25166979753704866
2021-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12162,0,6360,5702,0,800,1774,9,3817,0,0,996,July-2021-revised-120522-CBA304.csv,53.0,0.0,0.0,13.0,0.0,0.0,18522,53.0,6502,13.0,1783,4813,0.3510420041032286,0.24528301886792453,0.2598531476082496
2021-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11526,0,5774,5236,0,483,1968,12,3582,0,0,919,August-2021-revised-120522-CCC324.csv,26.0,0.0,0.0,6.0,0.0,0.0,17300,26.0,5719,6.0,1980,4501,0.3305780346820809,0.23076923076923078,0.2601734104046243
2021-09-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11554,0,5698,5760,0,776,2030,71,3680,0,0,999,September-2021-revised-120522-TSU879.csv,26.0,0.0,0.0,7.0,0.0,0.0,17252,26.0,6536,7.0,2101,4679,0.3788546255506608,0.2692307692307692,0.2712149316021331
2021-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11832,0,6069,5595,0,843,1995,173,3755,0,0,1034,October-2021-revised-120522-aaa111.csv,36.0,0.0,0.0,13.0,0.0,0.0,17901,36.0,6438,13.0,2168,4789,0.35964471258588904,0.3611111111111111,0.26752695380146363
2021-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11155,0,5441,5434,0,583,1787,254,3718,0,0,999,November-2021-revised-120522-CDE131.csv,20.0,0.0,0.0,3.0,0.0,0.0,16596,20.0,6017,3.0,2041,4717,0.3625572427090865,0.15,0.28422511448541815
2021-12-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10936,0,5160,5382,0,307,1496,330,3793,0,0,951,December-2021-revised-120522-abc323.csv,13.0,0.0,0.0,2.0,0.0,0.0,16096,13.0,5689,2.0,1826,4744,0.35344184890656066,0.15384615384615385,0.2947316103379722
2022-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10628,0,5345,5351,0,483,1487,465,3647,0,0,1061,January-2022-revised-120522-bbb333.csv,7.0,0.0,0.0,1.0,0.0,0.0,15973,7.0,5834,1.0,1952,4708,0.3652413447692982,0.14285714285714285,0.2947473862142365
2022-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10160,0,5263,5437,0,553,1389,637,3516,0,0,955,February-2022-revised-120522-cag124.csv,11.0,0.0,0.0,2.0,0.0,0.0,15423,11.0,5990,2.0,2026,4471,0.38838098943136873,0.18181818181818182,0.2898917201582053
2022-03-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11527,0,5960,6006,0,694,1281,834,3755,0,0,999,March-2022-revised-120522-cab316.csv,9.0,0.0,0.0,0.0,0.0,0.0,17487,9.0,6700,0.0,2115,4754,0.3831417624521073,0.0,0.27185909532795793
2022-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10915,0,5729,5629,0,520,1271,745,3569,0,0,949,April-2022-revised-130624-F4scP.csv,11.0,0.0,0.0,0.0,0.0,0.0,16644,11.0,6149,0.0,2016,4518,0.3694424417207402,0.0,0.27144917087238646
2022-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11972,0,6207,5994,0,620,1423,680,3682,0,0,1078,May-2022-revised-110523-bbb222.csv,4.0,0.0,0.0,0.0,0.0,0.0,18179,4.0,6614,0.0,2103,4760,0.36382639309092907,0.0,0.2618405852907201
2022-06-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11457,0,6166,6072,0,609,1243,692,3689,0,0,927,June-2022-revised-110523-ccc333.csv,3.0,0.0,0.0,0.0,0.0,0.0,17623,3.0,6681,0.0,1935,4616,0.3791068490041423,0.0,0.2619304318220507
2022-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12076,0,6025,6544,0,677,1256,752,3809,0,0,1026,July-2022-revised-110523-ddd444.csv,11.0,0.0,0.0,6.0,0.0,0.0,18101,11.0,7221,6.0,2008,4835,0.3989282360090603,0.5454545454545454,0.2671123142367825
2022-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11016,0,5470,6023,0,661,1092,1088,3625,0,0,1042,August-2022-revised-110523-eee555.csv,8.0,0.0,0.0,0.0,0.0,0.0,16486,8.0,6684,0.0,2180,4667,0.4054349144728861,0.0,0.28308868130535
2022-09-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11284,0,5594,6136,0,627,1183,869,3667,0,0,991,September-2022-revised-110523-fff666.csv,7.0,0.0,0.0,1.0,0.0,0.0,16878,7.0,6763,1.0,2052,4658,0.40069913496859816,0.14285714285714285,0.27598056641782204
2022-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11969,0,5787,6635,0,511,1018,1114,3816,0,0,997,October-2022-revised-110523-ggg777.csv,6.0,0.0,0.0,2.0,0.0,0.0,17756,6.0,7146,2.0,2132,4813,0.4024555079972967,0.3333333333333333,0.2710633025456184
2022-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11938,0,5724,6451,0,440,1363,560,3965,0,0,1031,November-2022-revised-110523-hhh888.csv,11.0,0.0,0.0,3.0,0.0,0.0,17662,11.0,6891,3.0,1923,4996,0.3901596648171215,0.2727272727272727,0.28286717246064996
2022-12-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12812,0,6167,7389,0,562,1300,1034,4191,0,0,959,December-2022-revised-110523-iii999.csv,7.0,0.0,0.0,0.0,0.0,0.0,18979,7.0,7951,0.0,2334,5150,0.4189367195321144,0.0,0.2713525475525581
2023-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11490,0,5220,6304,0,273,1161,647,4000,0,0,1053,January-2023-revised-110523-jjj10a.csv,11.0,0.0,0.0,0.0,0.0,0.0,16710,11.0,6577,0.0,1808,5053,0.3935966487133453,0.0,0.302393776181927
2023-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11118,0,4970,6195,0,528,1011,702,3535,0,0,1038,February-2023-revised-110523-kkk11b.csv,10.0,0.0,0.0,4.0,0.0,0.0,16088,10.0,6723,4.0,1713,4573,0.4178891098955743,0.4,0.28424912978617606
2023-03-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12632,0,5448,7129,0,642,1093,721,4005,0,0,1119,March-2023-revised-110523-lll12c.csv,4.0,0.0,0.0,0.0,0.0,0.0,18080,4.0,7771,0.0,1814,5124,0.42981194690265484,0.0,0.2834070796460177
2023-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11577,0,5825,6148,0,901,887,665,3744,0,0,1031,April-2023-revised-130624-defv1.csv,4.0,0.0,0.0,1.0,0.0,0.0,17402,4.0,7049,1.0,1552,4775,0.40506838294448916,0.25,0.27439374784507525
2023-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12355,0,6011,6872,0,1030,819,798,3950,0,0,1174,May-2023-revised-130624-aaabbdd.csv,14.0,0.0,0.0,0.0,0.0,0.0,18366,14.0,7902,0.0,1617,5124,0.4302515517804639,0.0,0.2789937928781444
2023-06-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12398,0,5811,6868,0,1095,1184,702,4101,0,0,1170,June-2023-revised-130624-ndcvf47.csv,18.0,0.0,0.0,2.0,0.0,0.0,18209,18.0,7963,2.0,1886,5271,0.4373112197265089,0.1111111111111111,0.289472239002691
2023-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12602,0,5824,7230,0,689,1150,697,4123,0,0,1011,July-2023-revised-130624-ign340.csv,2.0,0.0,0.0,1.0,0.0,0.0,18426,2.0,7919,1.0,1847,5134,0.4297731466406165,0.5,0.27862802561597744
2023-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12341,0,5401,7462,0,854,1057,894,4037,0,0,1051,August-2023-revised-130624-ndx091.csv,2.0,0.0,0.0,1.0,0.0,0.0,17742,2.0,8316,1.0,1951,5088,0.4687182955698343,0.5,0.28677713899222185
2023-09-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12426,0,5263,7501,0,736,1061,818,3953,0,0,952,September-2023-revised-130624-odh304.csv,1.0,0.0,0.0,1.0,0.0,0.0,17689,1.0,8237,1.0,1879,4905,0.46565662275990727,1.0,0.2772909717903782
2023-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12732,0,5543,7635,0,704,824,1288,4132,0,0,1015,October-2023-revised-130624-nbe280.csv,2.0,0.0,0.0,1.0,0.0,0.0,18275,2.0,8339,1.0,2112,5147,0.4563064295485636,0.5,0.28164158686730506
2023-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10012,0,8900,6572,0,1311,893,799,4208,0,0,1094,November-2023-revised-130624-vmw208.csv,1.0,0.0,0.0,1.0,0.0,0.0,18912,1.0,7883,1.0,1692,5302,0.41682529610829105,1.0,0.28035109983079526
2023-12-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9927,0,8957,6576,0,1442,998,967,4248,0,0,1063,December-2023-revised-130624-nbe280.csv,1.0,0.0,0.0,1.0,0.0,0.0,18884,1.0,8018,1.0,1965,5311,0.4245922474052108,1.0,0.281243380639695
2024-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9783,0,9568,6616,0,1535,768,1342,4349,0,0,1239,January-2024-revised-130624-ddff.csv,1.0,0.0,0.0,1.0,0.0,0.0,19351,1.0,8151,1.0,2110,5588,0.42121854167743267,1.0,0.28877060617022376
2024-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9846,0,9097,6873,0,1736,877,1120,4121,0,0,1087,February-2024-revised-130624-ef123ty.csv,3.0,0.0,0.0,2.0,0.0,0.0,18943,3.0,8609,2.0,1997,5208,0.4544686691653909,0.6666666666666666,0.27493005331784826
2024-03-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10655,0,10715,6921,0,1507,1135,919,4411,0,0,1229,March-2024-revised-130624-abcdef123.csv,0.0,0.0,0.0,0.0,0.0,0.0,21370,0.0,8428,0.0,2054,5640,0.3943846513804399,0.0,0.26392138511932617
2024-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9608,0,10108,6171,0,1081,1090,693,4148,0,0,1203,Monthly-AE-April-2024-revised.csv,2.0,0.0,0.0,1.0,0.0,0.0,19716,2.0,7252,1.0,1783,5351,0.36782308784743356,0.5,0.2714039358896328
2024-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10453,0,10933,7110,0,1282,1128,1103,4164,0,0,1260,Monthly-AE-May-2024.csv,5.0,0.0,0.0,4.0,0.0,0.0,21386,5.0,8392,4.0,2231,5424,0.39240624707752736,0.8,0.2536238660806135
2024-06-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9852,0,10279,6692,0,1102,985,1059,4053,0,0,1162,Monthly-AE-June-2024.csv,5.0,0.0,0.0,2.0,0.0,0.0,20131,5.0,7794,2.0,2044,5215,0.38716407530674085,0.4,0.2590532015299786
2024-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10123,0,10310,6944,0,1063,1011,993,4191,0,0,1289,Monthly-AE-July-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20433,0.0,8007,0.0,2004,5480,0.39186609895756863,0.0,0.26819360837860323
2024-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9359,0,9710,6096,0,910,1146,732,4105,0,0,1092,Monthly-AE-August-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,19069,0.0,7006,0.0,1878,5197,0.36740259059206043,0.0,0.27253657769154127
2024-09-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9451,0,9571,5682,0,1118,1023,950,4054,0,0,1048,Monthly-AE-September-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,19022,0.0,6800,0.0,1973,5102,0.35748081169172535,0.0,0.26821575018399746
2024-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10357,0,9820,6293,0,1247,1023,1171,4476,0,0,1081,Monthly-AE-October-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20177,0.0,7540,0.0,2194,5557,0.37369281855578135,0.0,0.2754125985032463
2024-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,10824,0,9784,6337,0,1381,1214,874,4644,0,0,1160,Monthly-AE-November-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20608,0.0,7718,0.0,2088,5804,0.374514751552795,0.0,0.28163819875776397
2024-12-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,11294,0,9925,6830,0,1564,1093,1049,4770,0,0,1057,Monthly-AE-December-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,21219,0.0,8394,0.0,2142,5827,0.39558885904142516,0.0,0.27461237570102265
2025-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,15569,0,3568,6284,0,714,877,1317,4703,0,0,1153,Monthly-AE-January-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,19137,0.0,6998,0.0,2194,5856,0.36567905105293413,0.0,0.30600407587396145
2025-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,14759,0,3331,6039,0,598,803,1070,4170,0,0,1118,Monthly-AE-February-2025-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,18090,0.0,6637,0.0,1873,5288,0.36688778330569377,0.0,0.2923161967938087
2025-03-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16558,0,3931,5812,0,417,1074,573,4894,0,0,1137,Monthly-AE-March-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,20489,0.0,6229,0.0,1647,6031,0.30401678949680316,0.0,0.29435306749963397
2025-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16201,0,3803,5913,0,487,998,969,4664,0,0,1061,April-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20004,0.0,6400,0.0,1967,5725,0.3199360127974405,0.0,0.28619276144771044
2025-05-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17298,0,3864,6855,0,350,1075,942,4758,0,0,1106,May-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,21162,0.0,7205,0.0,2017,5864,0.34046876476703525,0.0,0.2771004630942255
2025-06-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16654,0,3648,6851,0,343,910,1077,4596,0,0,1133,June-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20302,0.0,7194,0.0,1987,5729,0.35434932518963647,0.0,0.2821889469017831
2025-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17265,0,4042,7421,0,384,1059,1027,4925,0,0,1137,July-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,21307,0.0,7805,0.0,2086,6062,0.3663115408081851,0.0,0.28450743886985497
2025-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16973,0,3804,6965,0,328,1042,1061,4719,0,0,1002,August-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20777,0.0,7293,0.0,2103,5721,0.3510131395292872,0.0,0.2753525533041344
2025-09-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16570,0,3896,6887,0,267,985,946,4934,0,0,1035,September-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,20466,0.0,7154,0.0,1931,5969,0.3495553601094498,0.0,0.2916544512850581
2025-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17436,0,4099,6972,0,374,965,1196,5160,0,0,1069,October-2025-CSV-hg6dl.csv,0.0,0.0,0.0,0.0,0.0,0.0,21535,0.0,7346,0.0,2161,6229,0.34111910842814025,0.0,0.28925005804504295
2025-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16510,0,4055,6433,0,296,895,932,4882,0,0,1235,November-2025-CSV-G9pr3.csv,0.0,0.0,0.0,0.0,0.0,0.0,20565,0.0,6729,0.0,1827,6117,0.32720641867250183,0.0,0.2974471188913202
2025-12-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17127,0,4295,6863,0,308,877,1081,4996,0,0,1154,December-2025-CSV-K7F4Sp.csv,0.0,0.0,0.0,0.0,0.0,0.0,21422,0.0,7171,0.0,1958,6150,0.33474932312575856,0.0,0.28708804033236857
2026-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17164,0,4565,7743,0,357,655,1595,5098,0,0,1276,January-2026-CSV-S6H81b.csv,0.0,0.0,0.0,0.0,0.0,0.0,21729,0.0,8100,0.0,2250,6374,0.3727737125500483,0.0,0.2933406967646923
2026-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16500,0,4132,6701,0,299,581,1296,4575,0,0,1222,February-2026-CSV-Dl8t54.csv,0.0,0.0,0.0,0.0,0.0,0.0,20632,0.0,7000,0.0,1877,5797,0.33927879022877083,0.0,0.2809713067080264
2020-04-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3492,0,0,542,0,0,75,1,799,0,0,305,April-2020-revised-260421-abc123.csv,0.0,0.0,0.0,0.0,0.0,0.0,3492,0.0,542,0.0,76,1104,0.1552119129438717,0.0,0.3161512027491409
2020-05-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4741,0,0,436,0,0,72,1,968,0,0,346,May-2020-revised-260421-de345.csv,0.0,0.0,0.0,0.0,0.0,0.0,4741,0.0,436,0.0,73,1314,0.09196372073402236,0.0,0.2771567179919848
2020-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5631,0,0,371,0,0,57,1,1052,0,0,395,June-2020-revised-260421-df453.csv,0.0,0.0,0.0,0.0,0.0,0.0,5631,0.0,371,0.0,58,1447,0.06588527792576807,0.0,0.2569703427455159
2020-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6486,0,0,435,0,0,59,0,1263,0,0,486,July-2020-revised-270421-cd305.csv,0.0,0.0,0.0,0.0,0.0,0.0,6486,0.0,435,0.0,59,1749,0.06706753006475485,0.0,0.2696577243293247
